starId,movieId
"nm9438401","OKa10",
"nm9438402","OKa10",
"nm9438403","OKa10",
"nm9427394","JN20",
"nm9423361","JN20",
"nm9425465","JN20",
"nm9428101","JN20",
"nm9427364","JN20",
"nm9429631","JN20",
"nm9423961","JN20",
"nm9434735","JN20",
"nm9424200","JN20",
"nm9429647","JN21",
"nm9427193","JN21",
"nm9426234","JN21",
"nm9427988","JN21",
"nm9423787","JN21",
"nm9427222","JN21",
"nm9429065","JN21",
"nm9425382","JN21",
"nm9436207","JN21",
"nm9434019","GLt20",
"nm9434020","GLt20",
"nm9434021","GLt20",
"nm9425792","WLe10",
"nm9425643","WLe10",
"nm9424072","WLe10",
"nm9429201","WLe10",
"nm0","JLp1",
"nm9429383","JN25",
"nm9426925","JN25",
"nm9423923","JN25",
"nm9424097","JN25",
"nm9436210","JN25",
"nm9436211","JN25",
"nm0","JN22",
"nm9423179","WA1",
"nm9427005","WA1",
"nm9426601","WA1",
"nm9423311","JN23",
"nm9424040","JN23",
"nm9424200","JN23",
"nm9428386","JN23",
"nm9427436","JN23",
"nm9436208","JN23",
"nm9436209","JN23",
"nm9431982","JN23",
"nm9425313","RTh4",
"nm9427410","RTh4",
"nm9429310","RTh4",
"nm9426389","RTh4",
"nm9424717","RTh4",
"nm9427842","RTh4",
"nm9430235","RTh4",
"nm9424824","RTh4",
"nm9439854","RTh4",
"nm0","HrJ14",
"nm9435175","IGi25",
"nm9427449","IGi25",
"nm9435176","IGi25",
"nm9428713","IGi25",
"nm9426511","IGi25",
"nm9435177","IGi25",
"nm9428377","IGi25",
"nm9423179","WA3",
"nm9423179","WA3",
"nm9423179","WA3",
"nm9424051","WA3",
"nm9426601","WA3",
"nm9426121","WA3",
"nm9428321","WA3",
"nm9428210","WA3",
"nm9428257","WA3",
"nm9428164","WA3",
"nm9429737","WA3",
"nm9429656","RTh5",
"nm9427828","RTh5",
"nm9428775","RTh5",
"nm9426043","RTh5",
"nm9424577","RTh5",
"nm9429734","RTh5",
"nm9426089","RTh5",
"nm9429010","RTh5",
"nm9423179","WA2",
"nm9426601","WA2",
"nm9427397","WA2",
"nm9428963","WA2",
"nm9424369","WA2",
"nm9441159","WA2",
"nm9441160","WA2",
"nm9429964","WA2",
"nm9423179","WA5",
"nm9426303","WA5",
"nm9425458","WA5",
"nm9425687","WA5",
"nm9441161","WA5",
"nm9423776","WA5",
"nm9429656","RTh3",
"nm9427828","RTh3",
"nm9433785","RTh3",
"nm9426032","RTh3",
"nm9439853","RTh3",
"nm9427531","RTh3",
"nm9424221","RTh3",
"nm9423179","WA4",
"nm9426303","WA4",
"nm9423508","WA4",
"nm9427855","WA7",
"nm9425540","WA7",
"nm9426057","WA7",
"nm9426227","WA7",
"nm9426303","WA7",
"nm9427035","WA7",
"nm9428979","WA7",
"nm9429615","WA7",
"nm9423179","WA6",
"nm9426303","WA6",
"nm9428420","WA6",
"nm9426265","WA6",
"nm9428846","WA6",
"nm9424845","WA6",
"nm9424678","WA6",
"nm9427534","WA6",
"nm9427216","WA6",
"nm9425415","WA6",
"nm9427005","WA6",
"nm9441162","WA6",
"nm9441163","WA6",
"nm9431111","MEl10",
"nm9437488","MEl10",
"nm9423179","WA9",
"nm9428420","WA9",
"nm9428208","WA9",
"nm9423443","WA9",
"nm9425687","WA9",
"nm9441164","WA9",
"nm9436533","WA9",
"nm9424472","IGi20",
"nm9425200","IGi20",
"nm9426651","IGi20",
"nm9435173","IGi20",
"nm9435174","IGi20",
"nm9426964","IGi20",
"nm9427266","IGi20",
"nm9431968","IGi20",
"nm9423179","WA8",
"nm9426303","WA8",
"nm9429964","WA8",
"nm9429101","WA8",
"nm9425810","WA8",
"nm9427550","WA8",
"nm9423942","WA8",
"nm9424211","GMf40",
"nm9423684","GMf40",
"nm9427182","RyT40",
"nm9423807","MtB16",
"nm9431483","MtB16",
"nm9438047","MtB16",
"nm9431088","MtB16",
"nm9438048","MtB16",
"nm9423522","RTh8",
"nm9426952","RTh8",
"nm9435459","RTh8",
"nm9428543","RTh8",
"nm9423965","RTh8",
"nm9423752","RTh8",
"nm9429336","RTh8",
"nm9429656","RTh9",
"nm9427828","RTh9",
"nm9428775","RTh9",
"nm9424748","RTh9",
"nm9425095","RTh9",
"nm9427842","RTh9",
"nm9432201","RTh9",
"nm9439855","RTh6",
"nm9424303","RTh6",
"nm9425204","RTh6",
"nm9426092","RTh6",
"nm0","RTh7",
"nm9423669","GM300",
"nm9423335","GM300",
"nm9427380","GM300",
"nm9427274","GM300",
"nm9424731","GM300",
"nm9433276","GM300",
"nm9427543","GM300",
"nm9427373","GM300",
"nm9427455","JNs111",
"nm9429822","JNs111",
"nm9424345","JNs111",
"nm9427426","JNs111",
"nm9427921","JNs111",
"nm9436270","JNs111",
"nm9436271","JNs111",
"nm9436272","JNs111",
"nm9424345","JNs111",
"nm9427426","JNs111",
"nm9425710","JNs112",
"nm9427886","JNs112",
"nm9436273","JNs112",
"nm9430744","JNs112",
"nm9436274","JNs112",
"nm9436275","JNs112",
"nm9429964","JNs112",
"nm9425512","JNs110",
"nm9423961","JNs110",
"nm9429856","PNe4",
"nm0","MtB10",
"nm9437538","MiB10",
"nm9427640","PNe3",
"nm9423573","PNe3",
"nm9423429","PNe3",
"nm9429856","PNe3",
"nm9428911","MRP10",
"nm9437913","MRP10",
"nm9427615","MRP10",
"nm9432426","MRP10",
"nm9437914","MRP10",
"nm9437915","MRP10",
"nm9423093","MGP10",
"nm9431309","MGP10",
"nm9431649","MFo10",
"nm9423611","MFo10",
"nm9437502","MFo10",
"nm9423761","MFo10",
"nm9437503","MFo10",
"nm9437504","MFo10",
"nm9437505","MFo10",
"nm9437506","MFo10",
"nm9432426","MRP14",
"nm9437916","MRP14",
"nm9429107","MRP14",
"nm9425533","MRP14",
"nm9423393","MRP14",
"nm9426564","MRP14",
"nm9437917","MRP14",
"nm9437918","MRP14",
"nm9433912","MRP14",
"nm9428539","MRP14",
"nm9433565","MRP14",
"nm9437919","MRP14",
"nm9426227","MRP14",
"nm9430300","MRP14",
"nm9437920","MRP14",
"nm9427640","PNe2",
"nm9438795","PNe2",
"nm9426124","PNe2",
"nm0","SeC20",
"nm9427641","PNe1",
"nm9427903","HY10",
"nm9426952","HY10",
"nm9425578","HY10",
"nm9427055","SWm10",
"nm9425764","SWm10",
"nm9424212","SWm10",
"nm9427669","SWm10",
"nm9440637","SWm10",
"nm9425231","HWo1",
"nm9425841","HY17",
"nm9430234","HY17",
"nm9423866","HY17",
"nm9434937","HY17",
"nm9426359","HY17",
"nm9424755","HY17",
"nm9434938","HY17",
"nm9429194","HY17",
"nm9423352","GMf50",
"nm9429416","GMf50",
"nm9427261","GMf50",
"nm9426806","GMf50",
"nm9429909","GMf50",
"nm9426762","GMf50",
"nm9423352","GMf50",
"nm9425132","GM305",
"nm9428322","GM305",
"nm9428294","GM305",
"nm9427181","GM305",
"nm9423148","GM305",
"nm9427262","GM305",
"nm9428048","GM305",
"nm9426552","GM305",
"nm0","ThF30",
"nm9425389","GM310",
"nm9426176","GM310",
"nm9428515","GM310",
"nm9426564","GM310",
"nm9434046","GM310",
"nm9427427","GM310",
"nm9424327","GM310",
"nm9425647","GM310",
"nm9425791","JMS2",
"nm9424435","JMS2",
"nm9425415","JMS2",
"nm9424893","JMS2",
"nm9435652","JMS2",
"nm9425818","JMS2",
"nm9426428","JMS2",
"nm9429665","JMS2",
"nm9431062","BDH30",
"nm9426177","BDH30",
"nm9425906","BDH30",
"nm9431063","BDH30",
"nm9431064","BDH30",
"nm9431065","BDH30",
"nm9426305","JMS1",
"nm9426265","JMS1",
"nm9425989","JMS1",
"nm9425212","JMS1",
"nm9426290","JMS1",
"nm9428673","JMS1",
"nm9426698","JMS1",
"nm9428409","JMS1",
"nm9426098","JMS7",
"nm9436193","JMS7",
"nm9429964","JMS7",
"nm9423763","JMS7",
"nm9424162","ChK10",
"nm9431995","ChK10",
"nm9431996","ChK10",
"nm9431996","ChK13",
"nm9424162","ChK13",
"nm9431997","ChK13",
"nm9427383","SWm6",
"nm9438240","SWm6",
"nm9428160","SWm6",
"nm9424435","SWm6",
"nm9431277","SWm6",
"nm9440628","SWm6",
"nm9429964","SWm6",
"nm9432230","SWm6",
"nm9440629","SWm6",
"nm9425103","SWm6",
"nm9440630","SWm6",
"nm9440631","SWm6",
"nm9440632","SWm6",
"nm9440633","SWm6",
"nm9440634","SWm6",
"nm9431343","SWm6",
"nm9438327","SWm6",
"nm9440635","SWm6",
"nm9440636","SWm6",
"nm9430374","JMS9",
"nm9426113","JMS9",
"nm9425377","JMS9",
"nm9436194","JMS9",
"nm9424054","JMS9",
"nm9436195","JMS9",
"nm9436196","JMS9",
"nm9436197","JMS9",
"nm9429189","JMS9",
"nm9436198","JMS9",
"nm9436199","JMS9",
"nm9436200","JMS9",
"nm9425090","JMS9",
"nm9436201","JMS9",
"nm9436202","JMS9",
"nm9434049","GMf60",
"nm9434050","GMf60",
"nm9429971","LCl10",
"nm9437001","LCl10",
"nm9437002","LCl10",
"nm9429964","LCl10",
"nm9427533","HH12",
"nm9424846","HH12",
"nm9428185","HH12",
"nm9426277","HH12",
"nm9427974","HH12",
"nm9427470","HH12",
"nm9431608","HH12",
"nm9433039","HH12",
"nm9423272","HH12",
"nm9427114","HH12",
"nm9428963","Sys3",
"nm9439432","Sys3",
"nm9429904","Sys3",
"nm9428806","Sys3",
"nm9427658","Sys3",
"nm9429640","Sys3",
"nm9424407","HH14",
"nm9424333","HH14",
"nm9429912","HH14",
"nm9429310","HH14",
"nm9434686","HH14",
"nm9429964","HH14",
"nm9434687","HH14",
"nm9434688","HH14",
"nm9428435","HH13",
"nm9426172","HH13",
"nm9423268","HH13",
"nm9427575","HH13",
"nm0","WD2",
"nm0","GxR03",
"nm9423460","HH15",
"nm9426798","HH15",
"nm9426278","HH15",
"nm9424303","HH15",
"nm9425128","HH15",
"nm9425379","HH15",
"nm9426564","HH15",
"nm9426359","HH15",
"nm0","WD1",
"nm0","GxR05",
"nm0","GxR06",
"nm0","GxR07",
"nm9428399","NiM13",
"nm9429763","NiM13",
"nm9433377","NiM13",
"nm9426759","NiM13",
"nm9424445","NiM13",
"nm9426943","NiM13",
"nm9423616","NiM13",
"nm0","HH19",
"nm9429130","MDi10",
"nm9425791","MDi10",
"nm9427144","MDi10",
"nm9427088","MDi10",
"nm9436751","MDi10",
"nm9428290","MDi10",
"nm9429541","RhS20",
"nm9428751","NiM12",
"nm9427666","NiM12",
"nm9427398","NiM12",
"nm9426327","NiM12",
"nm9423181","NiM12",
"nm9426460","NiM12",
"nm9424739","NiM12",
"nm9429166","NiM12",
"nm9427652","NiM12",
"nm0","RCl1",
"nm9427021","GMf70",
"nm9434051","GMf70",
"nm9429317","GMf70",
"nm9434052","GMf70",
"nm9434053","GMf70",
"nm9434054","GMf70",
"nm0","RhS15",
"nm9426580","FC1",
"nm0","AAg10",
"nm9426580","FC3",
"nm9433239","FC3",
"nm9430045","FC3",
"nm0","LMi25",
"nm0","LMi23",
"nm0","RCl7",
"nm9425150","RCl5",
"nm9428089","RCl5",
"nm9425838","HH21",
"nm9425473","HH21",
"nm9428515","HH21",
"nm9425095","HH21",
"nm9428441","HH21",
"nm9424095","HH21",
"nm9425024","HH21",
"nm9425613","HH21",
"nm9425095","HH21",
"nm9434689","HH21",
"nm9434690","HH21",
"nm9423309","HH21",
"nm9426993","PdB30",
"nm9425251","RCl4",
"nm9427362","RCl4",
"nm9439117","RCl4",
"nm9423849","RFr25",
"nm9439296","RFr25",
"nm9439297","RFr25",
"nm9426789","BDH10",
"nm9431059","BDH10",
"nm9431060","BDH10",
"nm9424951","BDH10",
"nm9431061","BDH10",
"nm9434939","HY20",
"nm9426494","HY20",
"nm9425751","HY20",
"nm9424386","HY20",
"nm9434940","HY20",
"nm0","RDL8",
"nm9428376","SuS10",
"nm9423603","SuS10",
"nm9425802","SuS10",
"nm0","LMi35",
"nm9423320","YYa1",
"nm9427503","RDL6",
"nm9428838","RDL6",
"nm9425362","RDL6",
"nm9426302","RDL6",
"nm9423289","SuS12",
"nm9426946","SuS12",
"nm9428171","SuS12",
"nm9438632","SuS12",
"nm9426237","SuS12",
"nm9438954","SuS12",
"nm9423289","SuS12",
"nm9440574","SuS12",
"nm9439815","SuS12",
"nm0","RDL7",
"nm9424409","RDL4",
"nm9423842","RDL4",
"nm9429386","RDL4",
"nm9433338","RDL4",
"nm0","SuS14",
"nm9423500","RDL5",
"nm9428984","RDL5",
"nm9426695","RDL5",
"nm9425713","RDL5",
"nm9439182","RDL5",
"nm9427205","RDL5",
"nm9423828","RDL5",
"nm9428953","RDL5",
"nm9427374","RDL5",
"nm9439184","RDL5",
"nm9429965","RDL5",
"nm9439185","RDL5",
"nm9423849","RFr30",
"nm9439296","RFr30",
"nm9438867","RFr30",
"nm9439297","RFr30",
"nm9439298","RFr30",
"nm9439299","RFr30",
"nm9426963","SuS16",
"nm9426963","SuS16",
"nm9439815","SuS16",
"nm9440575","SuS16",
"nm9440576","SuS16",
"nm9434366","SuS16",
"nm9435155","SuS16",
"nm9423582","SuS16",
"nm9423689","SuS16",
"nm9423500","RDL3",
"nm9428984","RDL3",
"nm9426695","RDL3",
"nm9425713","RDL3",
"nm9439182","RDL3",
"nm9423774","RDL3",
"nm9428496","RDL3",
"nm9428953","RDL3",
"nm9429964","RDL3",
"nm9439183","RDL3",
"nm9424272","RDL3",
"nm9428534","HH34",
"nm9427394","HH34",
"nm9424234","HH34",
"nm9427688","HH34",
"nm9429455","HH34",
"nm9428288","HH34",
"nm9429815","HH34",
"nm9425473","HH33",
"nm9427394","HH33",
"nm9428453","HH33",
"nm9424009","HH33",
"nm9424234","HH33",
"nm9427019","HH33",
"nm9429633","HH36",
"nm9434706","HH36",
"nm9427045","HH36",
"nm9430799","HH36",
"nm9423792","HH36",
"nm0","HH35",
"nm9429633","HH37",
"nm9423935","HH37",
"nm9427058","HH37",
"nm9426493","HH37",
"nm0","HH39",
"nm9427422","SGo10",
"nm9427356","SGo10",
"nm9425353","SGo10",
"nm9424893","SGo10",
"nm9425353","SGo15",
"nm0","RhS40",
"nm0","WeA1",
"nm9424378","SSa10",
"nm9427177","SSa10",
"nm9439896","SSa10",
"nm9440470","SSa10",
"nm9426479","SSa10",
"nm9429633","HH41",
"nm9427378","HH41",
"nm9434707","HH41",
"nm0","HH40",
"nm9430416","AKu10",
"nm9423175","AKu10",
"nm9429633","HH42",
"nm9427800","HH42",
"nm9429428","GCo1",
"nm9433820","GCo1",
"nm9425035","GCo1",
"nm9433821","GCo1",
"nm9433822","GCo1",
"nm9429964","GCo1",
"nm9433823","GCo1",
"nm9429964","GCo1",
"nm0","MgM10",
"nm9428540","HH23",
"nm9425473","HH23",
"nm9423535","HH23",
"nm9426780","HH23",
"nm9425629","HH23",
"nm9429363","HH23",
"nm9427814","HH23",
"nm9424881","HH23",
"nm9426462","HH23",
"nm9426278","HH23",
"nm9426161","HH23",
"nm9434693","HH23",
"nm9428161","HH23",
"nm9426908","HH23",
"nm9425357","HH23",
"nm9426492","HH23",
"nm9431548","HH23",
"nm0","IFD20",
"nm9425252","GxR10",
"nm9427108","GxR10",
"nm9429383","GxR10",
"nm9434355","GxR10",
"nm9425742","GxR10",
"nm9429709","GxR10",
"nm9424031","GxR10",
"nm9432341","GxR10",
"nm9429152","GxR10",
"nm9425473","HH22",
"nm9423293","HH22",
"nm9425788","HH22",
"nm9423464","HH22",
"nm9427373","HH22",
"nm9430179","HH22",
"nm9434691","HH22",
"nm9434692","HH22",
"nm9426232","HH22",
"nm9433733","GaO10",
"nm9433734","GaO10",
"nm9433735","GaO10",
"nm9433736","GaO10",
"nm9433737","GaO10",
"nm9433738","GaO10",
"nm9430190","HH25",
"nm9424333","HH25",
"nm9425942","HH25",
"nm9429336","HH25",
"nm9428574","HH25",
"nm9427041","HH25",
"nm9426424","HH25",
"nm9425773","HH25",
"nm9427097","HH25",
"nm9429964","HH25",
"nm9426158","HH25",
"nm9423230","HH25",
"nm9424843","HH25",
"nm9425986","HH25",
"nm9434694","HH25",
"nm9426495","HH25",
"nm9423694","HH27",
"nm9423361","HH27",
"nm9423792","HH27",
"nm9424030","HH27",
"nm9434695","HH27",
"nm9426704","HH27",
"nm9424488","HH27",
"nm0","GxR15",
"nm9426295","HH29",
"nm9427126","HH29",
"nm9425841","HH29",
"nm9424236","HH29",
"nm9423799","HH29",
"nm9434699","HH29",
"nm9425059","HH29",
"nm9434700","HH29",
"nm9423275","HH29",
"nm9434701","HH29",
"nm9434702","HH29",
"nm9432005","HH29",
"nm9434703","HH29",
"nm9423694","HH28",
"nm9423361","HH28",
"nm9429488","HH28",
"nm9428360","HH28",
"nm9426968","HH28",
"nm9429311","HH28",
"nm9430035","HH28",
"nm9434696","HH28",
"nm9432436","HH28",
"nm9425860","HH28",
"nm9428991","HH28",
"nm9434697","HH28",
"nm9434698","HH28",
"nm0","RhS35",
"nm0","Pal20",
"nm0","RhS30",
"nm9434288","GTo1",
"nm9434289","GTo1",
"nm9434290","GTo1",
"nm9434291","GTo1",
"nm9434292","GTo1",
"nm9435145","IFD25",
"nm9435146","IFD25",
"nm9435147","IFD25",
"nm9435148","IFD25",
"nm9426900","IFD25",
"nm9427071","FF1",
"nm9433282","FF1",
"nm9433283","FF1",
"nm9426866","FF1",
"nm9426439","FF1",
"nm9434293","GTo2",
"nm9434294","GTo2",
"nm9434289","GTo2",
"nm9427460","GTo2",
"nm9434295","GTo2",
"nm9433287","FF3",
"nm9432397","FF3",
"nm9433288","FF3",
"nm9433285","FF3",
"nm9433289","FF3",
"nm9433290","FF3",
"nm9433284","FF2",
"nm9433285","FF2",
"nm9433286","FF2",
"nm9428928","FF2",
"nm9424406","FF5",
"nm9423468","FF5",
"nm9433286","FF5",
"nm9433291","FF5",
"nm9433286","FF4",
"nm9423468","FF4",
"nm0","TyH10",
"nm9427093","FF7",
"nm9423132","FF7",
"nm9424899","FF7",
"nm9425489","FF7",
"nm9424456","FF7",
"nm9433292","FF7",
"nm9434296","GTo9",
"nm9433286","FF6",
"nm9427594","FF6",
"nm9430717","FF6",
"nm9427093","FF9",
"nm9424006","FF9",
"nm9423132","FF9",
"nm9433293","FF9",
"nm9428990","FF9",
"nm9433294","FF9",
"nm9433295","FF9",
"nm9433296","FF9",
"nm9433297","FF9",
"nm9433298","FF9",
"nm9433299","FF9",
"nm9429386","SHa10",
"nm9428268","SHa10",
"nm9440201","SHa10",
"nm9440202","SHa10",
"nm9440203","SHa10",
"nm9440204","SHa10",
"nm9440205","SHa10",
"nm9440206","SHa10",
"nm9440207","SHa10",
"nm9440208","SHa10",
"nm9440209","SHa10",
"nm9424038","RPo10",
"nm9429964","RPo10",
"nm9425571","EdC10",
"nm9429581","EdC10",
"nm9432863","EdC10",
"nm9424185","EdC10",
"nm9428081","EdC10",
"nm9424105","EdC10",
"nm9423094","EdC10",
"nm9429633","HH30",
"nm9424219","HH30",
"nm9424794","HH30",
"nm9426094","HH30",
"nm9423792","HH30",
"nm9429964","HH30",
"nm9424009","HH30",
"nm0","HH32",
"nm9425473","HH31",
"nm9428788","HH31",
"nm9434704","HH31",
"nm9434705","HH31",
"nm9430652","GxR20",
"nm9428254","GxR20",
"nm0","MeG10",
"nm9441341","WH3",
"nm9426425","WH5",
"nm9425562","WH5",
"nm9428462","WH5",
"nm9428390","WH5",
"nm9423745","IFD50",
"nm9428463","IFD50",
"nm9432932","IFD50",
"nm9429301","IFD50",
"nm9426425","WH9",
"nm9425266","WH9",
"nm9423119","WH9",
"nm9441342","WH9",
"nm9432456","SiW8",
"nm9440250","SiW8",
"nm9440251","SiW8",
"nm9440252","SiW8",
"nm9440253","SiW8",
"nm9432457","SiW8",
"nm9426096","SiW8",
"nm9440254","SiW8",
"nm9426219","PBa12",
"nm9438568","PBa12",
"nm9438569","PBa12",
"nm9438569","PBa12",
"nm9429964","PBa12",
"nm9436156","JLz2",
"nm9436157","JLz2",
"nm9436158","JLz2",
"nm9436159","JLz2",
"nm9436160","JLz2",
"nm9429964","JLz2",
"nm9436161","JLz2",
"nm9436162","JLz2",
"nm9428187","RRu20",
"nm9427833","RRu20",
"nm9425852","RRu20",
"nm9425431","RRu20",
"nm9428444","RRu20",
"nm9425008","RRu20",
"nm9428398","RRu20",
"nm0","JLz1",
"nm9424469","MeG12",
"nm9424287","MeG12",
"nm9423599","MeG12",
"nm9423863","MeG15",
"nm9426145","MeG15",
"nm9428797","MeG15",
"nm9429964","RGu15",
"nm9429964","RGu15",
"nm0","DbC10",
"nm9429427","RCo4",
"nm9429807","RCo3",
"nm9439123","RCo3",
"nm9425282","RCo3",
"nm9439124","RCo3",
"nm9424308","RCo3",
"nm9424452","RCo3",
"nm9423947","RRu15",
"nm9423266","RRu15",
"nm9425690","RRu15",
"nm9429154","RRu15",
"nm9426496","RRu15",
"nm9426328","RRu15",
"nm9428444","RRu15",
"nm9424791","ByH8",
"nm9427644","ByH8",
"nm9429157","ByH8",
"nm9425098","ByH8",
"nm9431578","ByH8",
"nm9431579","ByH8",
"nm9429365","ByH8",
"nm9426547","ByH5",
"nm9424760","ByH5",
"nm9428685","ByH5",
"nm9431574","ByH5",
"nm9431575","ByH5",
"nm9431576","ByH5",
"nm9426631","ByH5",
"nm9431577","ByH5",
"nm9427653","RCo9",
"nm9425457","RRu10",
"nm9423581","RRu10",
"nm9425005","FB15",
"nm9433226","FB15",
"nm9433227","FB15",
"nm9424253","RFr19",
"nm9429244","RFr19",
"nm9427972","RFr15",
"nm9427315","RFr15",
"nm9429289","RFr15",
"nm9426792","RFr15",
"nm9431077","RFr15",
"nm9438206","NiM30",
"nm9428751","NiM30",
"nm9427652","NiM30",
"nm9427986","NiM30",
"nm9438207","NiM30",
"nm9426327","NiM30",
"nm9428661","NiM30",
"nm9437023","NiM30",
"nm9426460","NiM30",
"nm9426086","NiM30",
"nm9430825","NiM30",
"nm9428062","NiM30",
"nm9424096","NiM30",
"nm9429586","NiM30",
"nm9424739","NiM30",
"nm9436530","NiM30",
"nm9429964","NiM30",
"nm9436528","NiM30",
"nm9436533","NiM30",
"nm0","RDS1",
"nm0","RDS2",
"nm9423479","PdB10",
"nm9423889","PdB10",
"nm0","CHp10",
"nm9426827","PLo10",
"nm9425313","FB21",
"nm9425005","FB21",
"nm0","GSy16",
"nm9428853","GSy17",
"nm9425788","GSy17",
"nm9427706","GSy17",
"nm9434276","GSy17",
"nm9434267","GSy17",
"nm9427921","GSy17",
"nm9427649","GSy17",
"nm9428743","STu10",
"nm9434178","STu10",
"nm9425931","STu10",
"nm9431171","STu10",
"nm9424793","STu10",
"nm9433978","STu10",
"nm9428675","STu10",
"nm9434188","STu10",
"nm9434178","STu10",
"nm9438201","NiM20",
"nm9426271","NiM20",
"nm9429964","NiM20",
"nm9426126","NiM20",
"nm9438202","NiM20",
"nm9430961","NiM20",
"nm9438203","NiM20",
"nm9438204","NiM20",
"nm9438205","NiM20",
"nm9430150","STu11",
"nm9440557","STu11",
"nm9436012","STu11",
"nm9423925","STu11",
"nm9440558","STu11",
"nm9440559","STu11",
"nm9434177","STu11",
"nm9431455","STu11",
"nm9433978","STu11",
"nm9433874","STu11",
"nm9440560","STu11",
"nm9431376","STu11",
"nm9428492","STu11",
"nm9428675","STu11",
"nm9440561","STu11",
"nm9429982","STu11",
"nm0","MCf10",
"nm9441474","WSa5",
"nm9441475","WSa5",
"nm9428903","WSa5",
"nm9435815","WSa5",
"nm9424466","RFr10",
"nm9426300","RFr10",
"nm9439294","RFr10",
"nm9439295","RFr10",
"nm9425491","GSy10",
"nm9426307","GSy10",
"nm9425274","GSy10",
"nm9423859","GSy10",
"nm9438180","NFi10",
"nm9425472","GSy11",
"nm9425048","GSy11",
"nm9427890","GSy11",
"nm9426681","GSy11",
"nm9429734","GSy11",
"nm9425116","GSy11",
"nm9429082","GSy11",
"nm9425313","FB13",
"nm9433223","FB13",
"nm9433224","FB13",
"nm9433225","FB13",
"nm9427322","GSy13",
"nm9426307","GSy13",
"nm9425491","GSy13",
"nm9434271","GSy13",
"nm9429424","GSy13",
"nm9434272","GSy13",
"nm9425660","GSy13",
"nm9429718","GSy13",
"nm9429887","GSy13",
"nm9434273","GSy13",
"nm9426283","GSy13",
"nm9434274","GSy13",
"nm9428211","GSy13",
"nm9434275","GSy13",
"nm9427725","GSy13",
"nm9423083","CTB16",
"nm9424376","CTB16",
"nm9426277","CTB16",
"nm9432222","CTB16",
"nm9423328","CTB16",
"nm9429820","CTB16",
"nm9432223","CTB16",
"nm9427510","CTB16",
"nm9425483","CTB16",
"nm9424693","FB39",
"nm9424333","FB39",
"nm9425634","FB39",
"nm9433055","FB39",
"nm9427510","FB39",
"nm9423083","CTB15",
"nm9424376","CTB15",
"nm9423371","CTB15",
"nm9423369","CTB15",
"nm9423832","CTB15",
"nm9432220","CTB15",
"nm9425993","CTB15",
"nm9423617","CTB15",
"nm9432221","CTB15",
"nm9428773","LwT50",
"nm9423627","LwT50",
"nm9432750","LwT50",
"nm9437315","LwT50",
"nm9437316","LwT50",
"nm9430784","LwT50",
"nm9431920","LwT50",
"nm9437317","LwT50",
"nm9437318","LwT50",
"nm9437319","LwT50",
"nm9431766","LwT50",
"nm9437320","LwT50",
"nm9437321","LwT50",
"nm9437322","LwT50",
"nm9437323","LwT50",
"nm9424921","LeG5",
"nm9425623","RTu3",
"nm9430454","RTu3",
"nm9436848","RTu3",
"nm9439868","RTu3",
"nm9423083","CTB10",
"nm9424376","CTB10",
"nm9426861","CTB10",
"nm9424124","CTB10",
"nm9429093","CTB10",
"nm9423328","CTB10",
"nm9428128","CTB10",
"nm9428215","CTB10",
"nm9425041","CTB10",
"nm9432219","CTB10",
"nm0","CSr30",
"nm9430407","CHa20",
"nm9431952","CHa20",
"nm9431953","CHa20",
"nm9430600","CHa20",
"nm9426015","CHa20",
"nm9429964","CHa20",
"nm9427428","CHa20",
"nm9429101","CHa25",
"nm9423366","CHa25",
"nm9431954","CHa25",
"nm9431955","CHa25",
"nm9431956","CHa25",
"nm9431313","CHa18",
"nm9432215","CSr25",
"nm9424622","CSr20",
"nm9428093","FB40",
"nm9424548","FB40",
"nm9428194","FB40",
"nm9430232","FB40",
"nm9425965","FB40",
"nm9429342","FB40",
"nm9429010","FB40",
"nm9429330","FB42",
"nm9428191","FB42",
"nm9425479","FB42",
"nm9430421","FB42",
"nm9427548","FB42",
"nm9433229","FB42",
"nm9424626","FB42",
"nm9433230","FB42",
"nm9424407","FB43",
"nm9433231","FB43",
"nm9429964","FB43",
"nm9427302","EAr12",
"nm9432814","EAr12",
"nm9428364","EAr12",
"nm9432815","EAr12",
"nm9424866","EAr12",
"nm9432816","EAr12",
"nm9432817","EAr12",
"nm9432818","EAr12",
"nm9432819","EAr12",
"nm9432820","EAr12",
"nm9432821","EAr12",
"nm9429116","FB45",
"nm9429202","FB45",
"nm9429912","FB45",
"nm9429310","FB45",
"nm9426389","FB45",
"nm9423324","FB45",
"nm9426030","FB45",
"nm9430235","FB45",
"nm0","FFH1o",
"nm9425414","EAr10",
"nm9426315","EAr10",
"nm9428900","EAr10",
"nm9429725","EAr10",
"nm9431118","EAr10",
"nm9431119","EAr10",
"nm9432813","EAr10",
"nm9429964","EAr10",
"nm9431798","PRs10",
"nm9434500","PRs10",
"nm9438835","PRs10",
"nm9438836","PRs10",
"nm9426795","PRs10",
"nm9429990","PRs10",
"nm9438837","PRs10",
"nm9424333","FB27",
"nm9425778","FB27",
"nm9427261","FB27",
"nm9428008","FB27",
"nm9426600","FB27",
"nm9433228","FB27",
"nm9423272","FB27",
"nm9429330","FB29",
"nm9429909","FB29",
"nm9425006","FB29",
"nm9424303","FB29",
"nm9425912","FB29",
"nm9428204","FB29",
